t_s,j22,j23,j24,j25,j26,j27,j28,j12
5.660251,0.080174,-0.092578,-0.131539,1.291264,-0.458193,0.000000,0.000000,-0.041595
5.680374,0.080186,-0.092590,-0.131539,1.291264,-0.458193,0.000000,0.000000,-0.041568
5.700189,0.080174,-0.092590,-0.131491,1.291276,-0.458217,0.000000,0.000000,-0.041568
5.720135,0.080210,-0.092578,-0.131491,1.291288,-0.458205,0.000000,0.000000,-0.041568
5.740224,0.080210,-0.092590,-0.131527,1.291288,-0.458193,0.000000,0.000000,-0.041568
5.760067,0.080210,-0.092578,-0.131527,1.291288,-0.458193,0.000000,0.000000,-0.041568
5.780163,0.080174,-0.092578,-0.131551,1.291288,-0.458181,0.000000,0.000000,-0.041568
5.800061,0.080174,-0.092590,-0.131563,1.291288,-0.458181,0.000000,0.000000,-0.041568
5.820060,0.080186,-0.092602,-0.131539,1.291276,-0.458193,0.000000,0.000000,-0.041568
5.840079,0.080174,-0.092578,-0.131551,1.291276,-0.458205,0.000000,0.000000,-0.041568
5.860068,0.080186,-0.092578,-0.131563,1.291264,-0.458181,0.000000,0.000000,-0.041568
5.880060,0.080186,-0.092578,-0.131539,1.291264,-0.458181,0.000000,0.000000,-0.041555
5.900057,0.080150,-0.092578,-0.131527,1.291276,-0.458205,0.000000,0.000000,-0.041568
5.920056,0.080150,-0.092578,-0.131575,1.291288,-0.458205,0.000000,0.000000,-0.041568
5.940057,0.080174,-0.092578,-0.131587,1.291264,-0.458181,0.000000,0.000000,-0.041555
5.960067,0.080186,-0.092578,-0.131575,1.291264,-0.458193,0.000000,0.000000,-0.041582
5.980068,0.080150,-0.092590,-0.131551,1.291276,-0.458169,0.000000,0.000000,-0.041555
6.000063,0.080174,-0.092578,-0.131563,1.291276,-0.458193,0.000000,0.000000,-0.041568
6.020247,0.080174,-0.092554,-0.131539,1.291264,-0.458193,0.000000,0.000000,-0.041568
6.040074,0.080150,-0.092590,-0.131539,1.291288,-0.458205,0.000000,0.000000,-0.041568
6.060066,0.080150,-0.092578,-0.131587,1.291264,-0.458205,0.000000,0.000000,-0.041568
6.080361,0.080174,-0.092578,-0.131539,1.291288,-0.458205,0.000000,0.000000,-0.041568
6.100214,0.080174,-0.092590,-0.131551,1.291288,-0.458205,0.000000,0.000000,-0.041555
6.120065,0.080186,-0.092602,-0.131539,1.291264,-0.458181,0.000000,0.000000,-0.041555
6.140221,0.080150,-0.092554,-0.131563,1.291300,-0.458193,0.000000,0.000000,-0.041568
6.160353,0.080210,-0.092578,-0.131587,1.291288,-0.458181,0.000000,0.000000,-0.041568
6.180226,0.080174,-0.092578,-0.131575,1.291288,-0.458181,0.000000,0.000000,-0.041555
6.200070,0.080186,-0.092590,-0.131575,1.291276,-0.458205,0.000000,0.000000,-0.041568
6.220107,0.080174,-0.092590,-0.131563,1.291276,-0.458193,0.000000,0.000000,-0.041568
6.240068,0.080150,-0.092578,-0.131503,1.291288,-0.458193,0.000000,0.000000,-0.041542
6.260075,0.080210,-0.092578,-0.131539,1.291288,-0.458193,0.000000,0.000000,-0.041568
6.280060,0.080174,-0.092578,-0.131551,1.291276,-0.458205,0.000000,0.000000,-0.041568
6.300062,0.080150,-0.092578,-0.131563,1.291276,-0.458205,0.000000,0.000000,-0.041568
6.320059,0.080174,-0.092578,-0.131539,1.291276,-0.458169,0.000000,0.000000,-0.041555
6.340059,0.080150,-0.092590,-0.131551,1.291276,-0.458181,0.000000,0.000000,-0.041568
6.360056,0.080150,-0.092578,-0.131563,1.291288,-0.458217,0.000000,0.000000,-0.041568
6.380066,0.080150,-0.092590,-0.131563,1.291300,-0.458205,0.000000,0.000000,-0.041555
6.400215,0.080150,-0.092590,-0.131539,1.291276,-0.458193,0.000000,0.000000,-0.041568
6.420064,0.080210,-0.092578,-0.131503,1.291288,-0.458193,0.000000,0.000000,-0.041568
6.440381,0.080174,-0.092578,-0.131527,1.291276,-0.458169,0.000000,0.000000,-0.041568
6.460232,0.080186,-0.092578,-0.131527,1.291288,-0.458181,0.000000,0.000000,-0.041555
6.480251,0.080186,-0.092578,-0.131527,1.291276,-0.458169,0.000000,0.000000,-0.041555
6.500259,0.080222,-0.092578,-0.131575,1.291264,-0.458181,0.000000,0.000000,-0.041542
6.520208,0.080186,-0.092554,-0.131539,1.291288,-0.458193,0.000000,0.000000,-0.041555
6.540063,0.080186,-0.092602,-0.131563,1.291288,-0.458193,0.000000,0.000000,-0.041568
6.560061,0.080222,-0.092578,-0.131575,1.291276,-0.458193,0.000000,0.000000,-0.041555
6.580093,0.080210,-0.092602,-0.131563,1.291288,-0.458205,0.000000,0.000000,-0.041568
6.600060,0.080162,-0.092590,-0.131539,1.291276,-0.458193,0.000000,0.000000,-0.041609
6.620057,0.080186,-0.092590,-0.131563,1.291264,-0.458181,0.000000,0.000000,-0.041542
6.640057,0.080150,-0.092590,-0.131575,1.291264,-0.458181,0.000000,0.000000,-0.041542
6.660066,0.080186,-0.092590,-0.131575,1.291264,-0.458181,0.000000,0.000000,-0.041542
6.680062,0.080174,-0.092590,-0.131527,1.291288,-0.458205,0.000000,0.000000,-0.041568
6.700063,0.080186,-0.092590,-0.131551,1.291288,-0.458205,0.000000,0.000000,-0.041542
6.720057,0.080174,-0.092590,-0.131575,1.291264,-0.458193,0.000000,0.000000,-0.041582
6.740061,0.080150,-0.092590,-0.131551,1.291288,-0.458193,0.000000,0.000000,-0.041568
6.760063,0.080174,-0.092578,-0.131563,1.291252,-0.458217,0.000000,0.000000,-0.041555
6.780363,0.080174,-0.092590,-0.131563,1.291288,-0.458181,0.000000,0.000000,-0.041568
6.800445,0.080162,-0.092602,-0.131563,1.291288,-0.458169,0.000000,0.000000,-0.041568
6.820274,0.080210,-0.092578,-0.131575,1.291288,-0.458157,0.000000,0.000000,-0.041568
6.840302,0.080186,-0.092614,-0.131551,1.291264,-0.458181,0.000000,0.000000,-0.041568
6.860222,0.080150,-0.092578,-0.131563,1.291288,-0.458193,0.000000,0.000000,-0.041568
6.880189,0.080186,-0.092578,-0.131539,1.291264,-0.458169,0.000000,0.000000,-0.041568
6.900074,0.080150,-0.092590,-0.131539,1.291300,-0.458181,0.000000,0.000000,-0.041555
6.920100,0.080174,-0.092578,-0.131527,1.291276,-0.458181,0.000000,0.000000,-0.041568
6.940073,0.080150,-0.092578,-0.131563,1.291264,-0.458169,0.000000,0.000000,-0.041568
6.960095,0.080150,-0.092578,-0.131527,1.291264,-0.458193,0.000000,0.000000,-0.041568
6.980116,0.080150,-0.092602,-0.131491,1.291288,-0.458181,0.000000,0.000000,-0.041568
7.000060,0.080150,-0.092602,-0.131551,1.291276,-0.458193,0.000000,0.000000,-0.041555
7.020060,0.080150,-0.092590,-0.131539,1.291276,-0.458169,0.000000,0.000000,-0.041568
7.040063,0.080174,-0.092578,-0.131575,1.291300,-0.458169,0.000000,0.000000,-0.041568
7.060072,0.080186,-0.092578,-0.131551,1.291264,-0.458181,0.000000,0.000000,-0.041582
7.080066,0.080174,-0.092578,-0.131515,1.291276,-0.458181,0.000000,0.000000,-0.041568
7.100063,0.080186,-0.092578,-0.131515,1.291276,-0.458193,0.000000,0.000000,-0.041555
7.120063,0.080174,-0.092578,-0.131563,1.291288,-0.458181,0.000000,0.000000,-0.041582
7.140066,0.080210,-0.092578,-0.131527,1.291264,-0.458181,0.000000,0.000000,-0.041568
7.160068,0.080174,-0.092578,-0.131575,1.291276,-0.458181,0.000000,0.000000,-0.041568
7.180063,0.080174,-0.092578,-0.131539,1.291264,-0.458205,0.000000,0.000000,-0.041568
7.200059,0.080174,-0.092554,-0.131563,1.291264,-0.458205,0.000000,0.000000,-0.041568
7.220204,0.080174,-0.092554,-0.131539,1.291264,-0.458205,0.000000,0.000000,-0.041568
7.240183,0.080186,-0.092590,-0.131575,1.291264,-0.458193,0.000000,0.000000,-0.041568
7.260120,0.080210,-0.092578,-0.131587,1.291276,-0.458193,0.000000,0.000000,-0.041595
7.280131,0.080174,-0.092590,-0.131563,1.291276,-0.458205,0.000000,0.000000,-0.041582
7.300169,0.080174,-0.092578,-0.131551,1.291276,-0.458193,0.000000,0.000000,-0.041568
7.320254,0.080186,-0.092578,-0.131611,1.291276,-0.458205,0.000000,0.000000,-0.041568
7.340060,0.080174,-0.092554,-0.131551,1.291264,-0.458193,0.000000,0.000000,-0.041568
7.360078,0.080186,-0.092554,-0.131563,1.291264,-0.458169,0.000000,0.000000,-0.041568
7.380062,0.080186,-0.092578,-0.131539,1.291276,-0.458181,0.000000,0.000000,-0.041555
7.400059,0.080174,-0.092578,-0.131539,1.291264,-0.458193,0.000000,0.000000,-0.041568
7.420058,0.080150,-0.092578,-0.131575,1.291264,-0.458181,0.000000,0.000000,-0.041555
7.440058,0.080186,-0.092578,-0.131587,1.291264,-0.458193,0.000000,0.000000,-0.041542
7.460070,0.080150,-0.092554,-0.131551,1.291276,-0.458205,0.000000,0.000000,-0.041568
7.480065,0.080186,-0.092554,-0.131575,1.291276,-0.458193,0.000000,0.000000,-0.041568
7.500066,0.080186,-0.092554,-0.131527,1.291264,-0.458193,0.000000,0.000000,-0.041555
7.520065,0.080150,-0.092554,-0.131575,1.291288,-0.458193,0.000000,0.000000,-0.041542
7.540059,0.080186,-0.092578,-0.131551,1.291252,-0.458181,0.000000,0.000000,-0.041568
7.560062,0.080174,-0.092578,-0.131563,1.291288,-0.458193,0.000000,0.000000,-0.041555
7.580063,0.080174,-0.092554,-0.131515,1.291276,-0.458193,0.000000,0.000000,-0.041568
7.600225,0.080150,-0.092590,-0.131539,1.291288,-0.458181,0.000000,0.000000,-0.041568
7.620266,0.080186,-0.092578,-0.131575,1.291276,-0.458193,0.000000,0.000000,-0.041555
7.640447,0.080186,-0.092578,-0.131575,1.291276,-0.458193,0.000000,0.000000,-0.041568
7.660090,0.080174,-0.092578,-0.131563,1.291276,-0.458193,0.000000,0.000000,-0.041568
7.680381,0.080174,-0.092578,-0.131539,1.291276,-0.458193,0.000000,0.000000,-0.041555
7.700192,0.080186,-0.092578,-0.131551,1.291276,-0.458193,0.000000,0.000000,-0.041568
7.720163,0.080174,-0.092578,-0.131539,1.291264,-0.458241,0.000000,0.000000,-0.041542
7.740056,0.080162,-0.092578,-0.131587,1.291264,-0.458205,0.000000,0.000000,-0.041542
7.760063,0.080174,-0.092602,-0.131563,1.291264,-0.458181,0.000000,0.000000,-0.041568
7.780061,0.080174,-0.092578,-0.131575,1.291264,-0.458205,0.000000,0.000000,-0.041582
7.800104,0.080210,-0.092578,-0.131527,1.291288,-0.458193,0.000000,0.000000,-0.041542
7.820061,0.080222,-0.092578,-0.131575,1.291288,-0.458193,0.000000,0.000000,-0.041568
7.840063,0.080210,-0.092578,-0.131563,1.291288,-0.458205,0.000000,0.000000,-0.041555
7.860066,0.080186,-0.092578,-0.131527,1.291288,-0.458205,0.000000,0.000000,-0.041542
7.880062,0.080174,-0.092578,-0.131575,1.291264,-0.458193,0.000000,0.000000,-0.041555
7.900062,0.080174,-0.092578,-0.131587,1.291264,-0.458193,0.000000,0.000000,-0.041555
7.920067,0.080174,-0.092554,-0.131575,1.291276,-0.458193,0.000000,0.000000,-0.041568
7.940063,0.080186,-0.092590,-0.131551,1.291276,-0.458205,0.000000,0.000000,-0.041555
7.960320,0.080150,-0.092614,-0.131515,1.291288,-0.458193,0.000000,0.000000,-0.041568
7.980346,0.080186,-0.092578,-0.131527,1.291288,-0.458217,0.000000,0.000000,-0.041542
8.000229,0.080210,-0.092590,-0.131539,1.291288,-0.458217,0.000000,0.000000,-0.041568
8.020169,0.080210,-0.092590,-0.131551,1.291264,-0.458193,0.000000,0.000000,-0.041555
8.040205,0.080150,-0.092578,-0.131527,1.291288,-0.458193,0.000000,0.000000,-0.041555
8.060350,0.080174,-0.092590,-0.131539,1.291288,-0.458193,0.000000,0.000000,-0.041568
8.080193,0.080186,-0.092578,-0.131575,1.291324,-0.458205,0.000000,0.000000,-0.041555
8.100116,0.080186,-0.092554,-0.131587,1.291312,-0.458181,0.000000,0.000000,-0.041542
8.120116,0.080210,-0.092590,-0.131551,1.291252,-0.458193,0.000000,0.000000,-0.041568
8.140061,0.080186,-0.092578,-0.131539,1.291264,-0.458193,0.000000,0.000000,-0.041568
8.160065,0.080174,-0.092578,-0.131527,1.291276,-0.458193,0.000000,0.000000,-0.041568
8.180062,0.080186,-0.092554,-0.131563,1.291276,-0.458181,0.000000,0.000000,-0.041568
8.200063,0.080150,-0.092578,-0.131587,1.291288,-0.458193,0.000000,0.000000,-0.041568
8.220061,0.080174,-0.092590,-0.131515,1.291264,-0.458193,0.000000,0.000000,-0.041568
8.240059,0.080186,-0.092602,-0.131539,1.291288,-0.458205,0.000000,0.000000,-0.041542
8.260063,0.080150,-0.092590,-0.131551,1.291276,-0.458193,0.000000,0.000000,-0.041568
8.280083,0.080174,-0.092578,-0.131563,1.291276,-0.458205,0.000000,0.000000,-0.041568
8.300293,0.080174,-0.092578,-0.131575,1.291300,-0.458205,0.000000,0.000000,-0.041568
8.320062,0.080150,-0.092578,-0.131575,1.291276,-0.458205,0.000000,0.000000,-0.041568
8.340093,0.080186,-0.092602,-0.131575,1.291264,-0.458193,0.000000,0.000000,-0.041568
8.360305,0.080174,-0.092578,-0.131503,1.291288,-0.458205,0.000000,0.000000,-0.041542
8.380465,0.080174,-0.092578,-0.131539,1.291276,-0.458181,0.000000,0.000000,-0.041555
8.400252,0.080174,-0.092578,-0.131575,1.291276,-0.458193,0.000000,0.000000,-0.041568
8.420282,0.080174,-0.092578,-0.131575,1.291276,-0.458181,0.000000,0.000000,-0.041568
8.440104,0.080150,-0.092590,-0.131539,1.291288,-0.458193,0.000000,0.000000,-0.041555
8.460084,0.080174,-0.092590,-0.131539,1.291264,-0.458193,0.000000,0.000000,-0.041568
8.480263,0.080150,-0.092578,-0.131515,1.291264,-0.458193,0.000000,0.000000,-0.041568
8.500057,0.080174,-0.092590,-0.131575,1.291264,-0.458205,0.000000,0.000000,-0.041555
8.520057,0.080150,-0.092590,-0.131563,1.291288,-0.458193,0.000000,0.000000,-0.041555
8.540054,0.080174,-0.092578,-0.131551,1.291288,-0.458181,0.000000,0.000000,-0.041542
8.560062,0.080186,-0.092590,-0.131587,1.291276,-0.458181,0.000000,0.000000,-0.041555
8.580065,0.080210,-0.092590,-0.131575,1.291276,-0.458193,0.000000,0.000000,-0.041568
8.600062,0.080174,-0.092602,-0.131527,1.291276,-0.458193,0.000000,0.000000,-0.041542
8.620057,0.080174,-0.092554,-0.131563,1.291324,-0.458193,0.000000,0.000000,-0.041555
8.640059,0.080186,-0.092554,-0.131551,1.291288,-0.458193,0.000000,0.000000,-0.041568
8.660067,0.080210,-0.092578,-0.131527,1.291276,-0.458193,0.000000,0.000000,-0.041542
8.680064,0.080174,-0.092590,-0.131563,1.291264,-0.458193,0.000000,0.000000,-0.041542
8.700057,0.080186,-0.092578,-0.131575,1.291276,-0.458181,0.000000,0.000000,-0.041542
8.720059,0.080174,-0.092578,-0.131575,1.291276,-0.458181,0.000000,0.000000,-0.041542
8.740329,0.080150,-0.092578,-0.131551,1.291264,-0.458181,0.000000,0.000000,-0.041555
8.760295,0.080174,-0.092590,-0.131587,1.291288,-0.458193,0.000000,0.000000,-0.041568
8.780682,0.080186,-0.092578,-0.131551,1.291276,-0.458217,0.000000,0.000000,-0.041542
8.800100,0.080150,-0.092578,-0.131527,1.291264,-0.458193,0.000000,0.000000,-0.041568
8.820108,0.080174,-0.092554,-0.131551,1.291276,-0.458181,0.000000,0.000000,-0.041542
8.840070,0.080186,-0.092578,-0.131599,1.291288,-0.458205,0.000000,0.000000,-0.041582
8.860163,0.080186,-0.092578,-0.131563,1.291300,-0.458193,0.000000,0.000000,-0.041568
8.880238,0.080174,-0.092578,-0.131575,1.291252,-0.458193,0.000000,0.000000,-0.041568
8.900063,0.080174,-0.092554,-0.131527,1.291276,-0.458205,0.000000,0.000000,-0.041542
8.920061,0.080174,-0.092578,-0.131539,1.291288,-0.458193,0.000000,0.000000,-0.041568
8.940057,0.080174,-0.092578,-0.131539,1.291300,-0.458205,0.000000,0.000000,-0.041555
8.960072,0.080186,-0.092578,-0.131563,1.291288,-0.458193,0.000000,0.000000,-0.041542
8.980061,0.080186,-0.092554,-0.131587,1.291264,-0.458193,0.000000,0.000000,-0.041555
9.000062,0.080174,-0.092578,-0.131539,1.291276,-0.458193,0.000000,0.000000,-0.041555
9.020057,0.080186,-0.092590,-0.131551,1.291276,-0.458217,0.000000,0.000000,-0.041542
9.040056,0.080174,-0.092578,-0.131539,1.291288,-0.458193,0.000000,0.000000,-0.041542
9.060359,0.080150,-0.092578,-0.131527,1.291276,-0.458193,0.000000,0.000000,-0.041542
9.080065,0.080186,-0.092554,-0.131563,1.291288,-0.458181,0.000000,0.000000,-0.041568
9.100059,0.080162,-0.092578,-0.131611,1.291276,-0.458205,0.000000,0.000000,-0.041542
9.120354,0.080150,-0.092554,-0.131575,1.291264,-0.458217,0.000000,0.000000,-0.041555
9.140062,0.080150,-0.092578,-0.131575,1.291288,-0.458193,0.000000,0.000000,-0.041555
9.160253,0.080150,-0.092602,-0.131587,1.291276,-0.458193,0.000000,0.000000,-0.041542
9.180181,0.080174,-0.092554,-0.131575,1.291276,-0.458181,0.000000,0.000000,-0.041555
9.200260,0.080150,-0.092566,-0.131527,1.291288,-0.458193,0.000000,0.000000,-0.041568
9.220062,0.080174,-0.092590,-0.131563,1.291288,-0.458193,0.000000,0.000000,-0.041568
9.240201,0.080174,-0.092578,-0.131587,1.291276,-0.458205,0.000000,0.000000,-0.041542
9.260233,0.080210,-0.092578,-0.131539,1.291264,-0.458193,0.000000,0.000000,-0.041568
9.280062,0.080210,-0.092554,-0.131527,1.291276,-0.458181,0.000000,0.000000,-0.041568
9.300061,0.080186,-0.092578,-0.131515,1.291288,-0.458193,0.000000,0.000000,-0.041568
9.320059,0.080174,-0.092578,-0.131539,1.291288,-0.458193,0.000000,0.000000,-0.041568
9.340055,0.080210,-0.092578,-0.131527,1.291300,-0.458205,0.000000,0.000000,-0.041555
9.360059,0.080174,-0.092554,-0.131515,1.291276,-0.458181,0.000000,0.000000,-0.041542
9.380059,0.080210,-0.092578,-0.131551,1.291288,-0.458205,0.000000,0.000000,-0.041568
9.400058,0.080186,-0.092578,-0.131527,1.291288,-0.458205,0.000000,0.000000,-0.041542
9.420059,0.080186,-0.092590,-0.131551,1.291276,-0.458193,0.000000,0.000000,-0.041542
9.440058,0.080186,-0.092590,-0.131575,1.291276,-0.458205,0.000000,0.000000,-0.041568
9.460063,0.080186,-0.092578,-0.131575,1.291288,-0.458181,0.000000,0.000000,-0.041542
9.480060,0.080174,-0.092602,-0.131563,1.291288,-0.458205,0.000000,0.000000,-0.041542
9.500308,0.080174,-0.092554,-0.131539,1.291276,-0.458205,0.000000,0.000000,-0.041568
9.520057,0.080210,-0.092578,-0.131575,1.291288,-0.458181,0.000000,0.000000,-0.041555
9.540318,0.080186,-0.092554,-0.131575,1.291288,-0.458205,0.000000,0.000000,-0.041568
9.560323,0.080186,-0.092578,-0.131563,1.291288,-0.458205,0.000000,0.000000,-0.041555
9.580296,0.080186,-0.092554,-0.131575,1.291276,-0.458181,0.000000,0.000000,-0.041568
9.600208,0.080186,-0.092554,-0.131539,1.291276,-0.458193,0.000000,0.000000,-0.041555
9.620062,0.080186,-0.092554,-0.131575,1.291276,-0.458169,0.000000,0.000000,-0.041542
9.640096,0.080186,-0.092578,-0.131563,1.291288,-0.458169,0.000000,0.000000,-0.041568
9.660351,0.080174,-0.092578,-0.131527,1.291276,-0.458181,0.000000,0.000000,-0.041568
9.680060,0.080210,-0.092554,-0.131491,1.291288,-0.458181,0.000000,0.000000,-0.041568
9.700058,0.080186,-0.092578,-0.131527,1.291264,-0.458193,0.000000,0.000000,-0.041555
9.720070,0.080174,-0.092554,-0.131527,1.291264,-0.458181,0.000000,0.000000,-0.041568
9.740070,0.080234,-0.092554,-0.131575,1.291288,-0.458193,0.000000,0.000000,-0.041568
9.760087,0.080186,-0.092578,-0.131563,1.291264,-0.458169,0.000000,0.000000,-0.041568
9.780073,0.080210,-0.092578,-0.131563,1.291276,-0.458193,0.000000,0.000000,-0.041542
9.800056,0.080174,-0.092554,-0.131551,1.291288,-0.458193,0.000000,0.000000,-0.041555
9.820074,0.080186,-0.092578,-0.131527,1.291264,-0.458181,0.000000,0.000000,-0.041568
9.840071,0.080186,-0.092578,-0.131527,1.291288,-0.458169,0.000000,0.000000,-0.041568
9.860080,0.080150,-0.092578,-0.131527,1.291288,-0.458193,0.000000,0.000000,-0.041568
9.880268,0.080186,-0.092566,-0.131563,1.291288,-0.458181,0.000000,0.000000,-0.041542
9.900057,0.080150,-0.092554,-0.131527,1.291288,-0.458169,0.000000,0.000000,-0.041542
9.920060,0.080186,-0.092578,-0.131551,1.291276,-0.458193,0.000000,0.000000,-0.041542
9.940170,0.080210,-0.092554,-0.131515,1.291276,-0.458193,0.000000,0.000000,-0.041568
9.960484,0.080174,-0.092554,-0.131551,1.291276,-0.458181,0.000000,0.000000,-0.041568
9.980185,0.080186,-0.092554,-0.131527,1.291276,-0.458193,0.000000,0.000000,-0.041568
10.000060,0.080174,-0.092566,-0.131563,1.291264,-0.458193,0.000000,0.000000,-0.041568
10.020058,0.080186,-0.092554,-0.131539,1.291288,-0.458169,0.000000,0.000000,-0.041542
10.040080,0.080186,-0.092578,-0.131575,1.291276,-0.458193,0.000000,0.000000,-0.041542
10.060176,0.080150,-0.092578,-0.131515,1.291276,-0.458205,0.000000,0.000000,-0.041568
10.080061,0.080162,-0.092578,-0.131527,1.291288,-0.458181,0.000000,0.000000,-0.041555
10.100056,0.080186,-0.092554,-0.131551,1.291288,-0.458181,0.000000,0.000000,-0.041568
10.120058,0.080174,-0.092554,-0.131563,1.291288,-0.458205,0.000000,0.000000,-0.041568
10.140057,0.080174,-0.092578,-0.131563,1.291288,-0.458217,0.000000,0.000000,-0.041568
10.160099,0.080150,-0.092578,-0.131575,1.291264,-0.458205,0.000000,0.000000,-0.041582
10.180068,0.080174,-0.092578,-0.131563,1.291288,-0.458181,0.000000,0.000000,-0.041542
10.200105,0.080186,-0.092554,-0.131575,1.291276,-0.458193,0.000000,0.000000,-0.041568
10.220055,0.080162,-0.092590,-0.131587,1.291288,-0.458181,0.000000,0.000000,-0.041542
10.240057,0.080210,-0.092578,-0.131563,1.291288,-0.458193,0.000000,0.000000,-0.041568
10.260061,0.080174,-0.092578,-0.131539,1.291288,-0.458181,0.000000,0.000000,-0.041555
10.280309,0.080174,-0.092554,-0.131563,1.291288,-0.458205,0.000000,0.000000,-0.041542
10.300053,0.080174,-0.092566,-0.131551,1.291288,-0.458193,0.000000,0.000000,-0.041542
10.320194,0.080174,-0.092554,-0.131539,1.291288,-0.458193,0.000000,0.000000,-0.041542
10.340278,0.080186,-0.092554,-0.131575,1.291276,-0.458181,0.000000,0.000000,-0.041542
10.360329,0.080174,-0.092578,-0.131575,1.291276,-0.458205,0.000000,0.000000,-0.041555
10.380216,0.080222,-0.092554,-0.131551,1.291276,-0.458193,0.000000,0.000000,-0.041555
10.400052,0.080186,-0.092578,-0.131587,1.291288,-0.458193,0.000000,0.000000,-0.041568
10.420053,0.080186,-0.092578,-0.131563,1.291288,-0.458193,0.000000,0.000000,-0.041555
10.440079,0.080186,-0.092578,-0.131587,1.291288,-0.458193,0.000000,0.000000,-0.041568
10.460060,0.080186,-0.092578,-0.131551,1.291276,-0.458205,0.000000,0.000000,-0.041542
10.480070,0.080174,-0.092578,-0.131551,1.291264,-0.458193,0.000000,0.000000,-0.041555
10.500057,0.080174,-0.092566,-0.131563,1.291264,-0.458181,0.000000,0.000000,-0.041528
10.520070,0.080174,-0.092578,-0.131563,1.291264,-0.458193,0.000000,0.000000,-0.041568
10.540057,0.080174,-0.092554,-0.131563,1.291288,-0.458181,0.000000,0.000000,-0.041555
10.560058,0.080150,-0.092566,-0.131575,1.291264,-0.458181,0.000000,0.000000,-0.041555
10.580061,0.080186,-0.092554,-0.131587,1.291288,-0.458193,0.000000,0.000000,-0.041568
